Name,School,Power,Link,Hometown
Madyson Morse,Illinois St,-1.0,/swimmer/460655,
Sage Moore,Evansville (W),-1.0,/swimmer/483942,
Aly Grider,Little Rock,-1.0,,
Maya Cunningham,Evansville (W),-1.0,NoMatch,
Mikayla Popham,CSUB,-1.0,/swimmer/814425,
Allie Emery,Pacific,-1.0,/swimmer/357502,
Sydney Rouse,University of California-Santa Barbara,-1.0,/swimmer/377156,
Rachel Hubka,San Diego,-1.0,/swimmer/479570,
Anna Kotonen,Hawaii,-1.0,/swimmer/422591,
Jessica Larson,UC Davis,-1.0,NoMatch,
Izzy Powers,Hawaii,-1.0,,
Kai Nabeta,Hawaii,-1.0,,
Olivia Smith,UC Davis,-1.0,NoMatch,
Anna Lee,UC Davis,-1.0,NoMatch,
Dani Fasan,UC Davis,-1.0,,
Emily Ward,University of California-Santa Barbara,-1.0,NoMatch,
Hannah Hudson,San Diego,-1.0,/swimmer/445330,
Sophie Jackson,California Polytechnic State University,-1.0,NoMatch,
Erin Kim,California Polytechnic State University,-1.0,NoMatch,
Amy Harter,California Polytechnic State University,-1.0,/swimmer/445379,
Jay Jay Eaton,UC Davis,-1.0,,
Gillian Flath,University of California-Santa Barbara,-1.0,,
Ashley Ma,UC Davis,-1.0,,
Katie McBratney-Graves,Brigham Young,-1.0,,
Haley Ohlson,San Diego,-1.0,/swimmer/474193,
Ashleen O'Brien,UC Davis,-1.0,,
Sarah Pacelli,San Diego,-1.0,/swimmer/612358,
Eloise Engs,UC Davis,-1.0,/swimmer/474121,
Parker Henry,San Diego,-1.0,/swimmer/458533,
Molly McCance,University of California-Santa Barbara,-1.0,/swimmer/433093,
Rilie Krieg,Pacific,-1.0,/swimmer/444688,
Olivia Greenberg,UC Davis,-1.0,NoMatch,
Renata Saenz,UC Davis,-1.0,/swimmer/389036,
Julie Kwan,UC Davis,-1.0,/swimmer/419477,
Abby Blackford,San Diego,-1.0,,
Michaela Briggs,Hawaii,-1.0,/swimmer/457607,
Avani Tantry,California Polytechnic State University,-1.0,,
Mia Shaeffer,San Diego,-1.0,/swimmer/450340,
Amelia Cho,UC Davis,-1.0,/swimmer/419528,
Tori Stuecklen,San Diego,-1.0,,
Megan Ross,San Diego,-1.0,/swimmer/398826,
Anna Despain-Jensen,Brigham Young,-1.0,,
Allison Hodge,UC Davis,-1.0,/swimmer/454736,
Taylor Scobey,UC Davis,-1.0,/swimmer/496119,
Jessica Clark,Pacific,-1.0,/swimmer/432490,
Vivian Truong,Pacific,-1.0,/swimmer/375377,
Sam Eason,San Diego,-1.0,,
Maggie Malloy,UC Davis,-1.0,/swimmer/418743,
Callie Johnson,San Diego,-1.0,/swimmer/416995,
Sophia Sebastian,UC Davis,-1.0,/swimmer/399020,
Elena Elie,San Diego,-1.0,/swimmer/416160,
Gracie Marshall,San Diego,-1.0,,
Rachel Pride,UC Davis,-1.0,/swimmer/413441,
Rachel Tucker,San Diego,-1.0,/swimmer/785825,
Anna Friedrich,Hawaii,-1.0,/swimmer/933712,
Emma Frey,Hawaii,-1.0,NoMatch,
Amanda Wilson,UC Davis,-1.0,NoMatch,
Katie Strachan,Hawaii,-1.0,,
Kaia Anderson,California Polytechnic State University,-1.0,NoMatch,
Sam Rankin,California Polytechnic State University,-1.0,,
Bella Bram,California Polytechnic State University,-1.0,,
Caroline Judson,California Polytechnic State University,-1.0,/swimmer/508407,
Adelynn Peterson,California Polytechnic State University,-1.0,/swimmer/357468,
Brynn Sproul,Brigham Young,-1.0,/swimmer/418005,
Mia Motekaitis,UC Davis,-1.0,/swimmer/357638,
Maelynn Lawrence,University of California-Santa Barbara,-1.0,/swimmer/417625,
Hannah Marsh,CSUB,-1.0,NoMatch,
Reagan Hayes,Incarnate Word,-1.0,/swimmer/466761,
Dora Seggelke,University of California-Santa Barbara,-1.0,/swimmer/403390,
Kelsey Lloyd,Pacific,-1.0,/swimmer/411837,
Lizzie Menzmer,San Diego St,-1.0,/swimmer/409613,
Klara Thormalm,San Diego St,-1.0,/swimmer/693941,
Josien Wijkhuijs,Nevada,-1.0,/swimmer/508473,
Kate Afanasyeva,UNLV (W),-1.0,,
Sammy Geyer,San Diego St,-1.0,,
Kristina Friedrichs,Colorado State University,-1.0,/swimmer/401357,
Kristina Schneider,UNLV (W),-1.0,/swimmer/508498,
Peyton Wilson,San Diego St,-1.0,/swimmer/263666,
Athena Clayson,Fresno State,-1.0,/swimmer/856258,
Cathy Cooper,San Diego St,-1.0,,
Coco Berkenfield,Nevada,-1.0,,
Kira Crane,University of Wyoming,-1.0,/swimmer/400885,
Ava Haase,UNLV (W),-1.0,/swimmer/642807,
Evonne Stehr,San Diego St,-1.0,/swimmer/461029,
Molly Hogg,Boise St,-1.0,/swimmer/182847,
Julia Filippova,UNLV (W),-1.0,,
Sani Carsrud,University of Wyoming,-1.0,/swimmer/400831,
Elsa Litteken,Colorado State University,-1.0,/swimmer/290301,
Mariah Maile,U.S. Air Force Academy,-1.0,,
Olivia Bishop,New Mexico,-1.0,NoMatch,
Lindsay Swail,UNLV (W),-1.0,/swimmer/400920,
Lia Campbell,U.S. Air Force Academy,-1.0,/swimmer/532856,
Emily Giles,University of Wyoming,-1.0,NoMatch,
Alexia Taylor-Arredondo,UNLV (W),-1.0,/swimmer/357475,
Nikki Jasko,Nevada,-1.0,,
Madesyn Ronquillio,Boise St,-1.0,/swimmer/409839,
Rebecca Petoe,San Jose St,-1.0,,
Sarah Mundy,Colorado State University,-1.0,/swimmer/503835,
Nicholle Toh,New Mexico,-1.0,/swimmer/1005537,
Carly Palmer,Boise St,-1.0,/swimmer/416760,
Emma Brady,Boise St,-1.0,/swimmer/403720,
Anahi Schreuders,Boise St,-1.0,/swimmer/510586,
Tonya Guryeva,Fresno State,-1.0,,
Celeste Madrigal,Fresno State,-1.0,/swimmer/498724,
Kylie Stronko,U.S. Air Force Academy,-1.0,/swimmer/325060,
Kimmy Woolfenden,U.S. Air Force Academy,-1.0,,
Lainee Jones,University of Wyoming,-1.0,/swimmer/403765,
Molly Green,University of Wyoming,-1.0,NoMatch,
Grace Carey,New Mexico,-1.0,/swimmer/412264,
Mackenzie Garza,San Jose St,-1.0,/swimmer/422170,
Caitlyn McHugh,Nevada,-1.0,/swimmer/321848,
Emily Bardak,U.S. Air Force Academy,-1.0,/swimmer/367461,
Kate Meunier,Colorado State University,-1.0,,
Mason Brown,U.S. Air Force Academy,-1.0,NoMatch,
Sarah Owens,University of Wyoming,-1.0,NoMatch,
Daria Cocol,San Jose St,-1.0,,
Caroline Wittich,U.S. Air Force Academy,-1.0,/swimmer/379513,
Emily Gebhardt,San Diego St,-1.0,/swimmer/642800,
Mia Ryan,San Diego St,-1.0,/swimmer/419479,
Montana Lloyd,Nevada,-1.0,/swimmer/345057,
Sammie Keith,Fresno State,-1.0,/swimmer/621199,
Liza Lunina,Colorado State University,-1.0,/swimmer/357136,
Alexa Markl,Nevada,-1.0,/swimmer/403788,
Beth Wilson,Fresno State,-1.0,/swimmer/409858,
Rachel Pietsch,University of Wyoming,-1.0,/swimmer/373940,
Shea Burcham,U.S. Air Force Academy,-1.0,/swimmer/403715,
Maya Gulvady,Fresno State,-1.0,/swimmer/418622,
Kristina Murphy,San Diego St,-1.0,/swimmer/357562,
Emma Mehl,University of Wyoming,-1.0,/swimmer/418781,
Cali Rowland,San Jose St,-1.0,/swimmer/289296,
Riley Tapley,San Diego St,-1.0,/swimmer/419128,
Ola Tomaszek,New Mexico,-1.0,,
Abbey Owenby,Colorado State University,-1.0,/swimmer/358181,
Greer Johnson,U.S. Air Force Academy,-1.0,,
Paige Mitchell,San Diego St,-1.0,/swimmer/398919,
Caroline Perry,Colorado State University,-1.0,NoMatch,
Claire Becker,University of Wyoming,-1.0,/swimmer/461030,
Mikayla Dance,Nevada,-1.0,/swimmer/523461,
Maddie Ward,Colorado State University,-1.0,,
Katelyn Blattner,University of Wyoming,-1.0,/swimmer/273193,
Lauren Smith,UNLV (W),-1.0,NoMatch,
Kacey Kiuchi,UNLV (W),-1.0,/swimmer/372952,
Wiktoria Samula,Nevada,-1.0,,
Donna depolo,Nevada,-1.0,/swimmer/351922,
Teneka Ash,UNLV (W),-1.0,/swimmer/927101,
Filio Raftopoulou,UNLV (W),-1.0,,
Hannah Sykes,Colorado State University,-1.0,NoMatch,
Darina Khisiamova,Fresno State,-1.0,,
Destiny Kling,Nevada,-1.0,/swimmer/356895,
Ally Armbruster,U.S. Air Force Academy,-1.0,,
Gina Jenkins,U.S. Air Force Academy,-1.0,/swimmer/434770,
Valerie Kitchens,Nevada,-1.0,,
Kenzie Hutler,Fresno State,-1.0,,
Evelyn Johnson,U.S. Air Force Academy,-1.0,NoMatch,
Maggie Clerkin,University of Wyoming,-1.0,,
Hayley Hill,Boise St,-1.0,/swimmer/363881,
Amanda Hoffman,Colorado State University,-1.0,NoMatch,
Roxanna Ramirez,University of Wyoming,-1.0,,
Josie Carpenter,New Mexico,-1.0,,
Carissa Armijo,UNLV (W),-1.0,/swimmer/356553,
Gabby Lizzul,UNLV (W),-1.0,,
Eydis Kolbeinsdottir,Fresno State,-1.0,,
Gianni Pitto,Nevada,-1.0,/swimmer/400455,
Julia Adamczyk,Nevada,-1.0,/swimmer/508637,
Madison Hunter,Colorado State University,-1.0,/swimmer/1282607,
Camila Quineche,UNLV (W),-1.0,/swimmer/964955,
Erin Eccleston,University of Wyoming,-1.0,/swimmer/405494,
Matea Sumajstorcic,New Mexico,-1.0,/swimmer/461641,
Benedict Nagy,Nevada,-1.0,,
Kaitlyn McCoy,Boise St,-1.0,/swimmer/1346367,
Katelyn Bartley,Colorado State University,-1.0,NoMatch,
Andrea Niemann,University of Wyoming,-1.0,/swimmer/421984,
Delaney Phillips,Boise St,-1.0,/swimmer/460985,
Skylar Moore,UNLV (W),-1.0,/swimmer/446822,
Annie Sanguansin,UNLV (W),-1.0,,
Phoebe Browne,University of Wyoming,-1.0,/swimmer/384717,
Alyssa Libang,Fresno State,-1.0,/swimmer/376726,
Jeannette King,Central Conn St,-1.0,/swimmer/372942,
A.B. McCullough,St. Francis Pa.,-1.0,,
Kelly Bartnett,Sacred Heart,-1.0,/swimmer/884511,
Katie Czulewicz,Central Conn St,-1.0,,
Laurel Carey,Bryant University,-1.0,/swimmer/402722,
Simona Visinski,Central Conn St,-1.0,/swimmer/291484,
Hallie Perrin,Central Conn St,-1.0,/swimmer/373930,
Jacqueline Grabowski,LIU,-1.0,/swimmer/637262,
Destiny Johnson,Central Conn St,-1.0,NoMatch,
Alyvia Beaudion,Bryant University,-1.0,/swimmer/343807,
Hannah Muro,Wagner,-1.0,/swimmer/507453,
Julia Bradford,St. Francis Pa.,-1.0,/swimmer/401821,
Val Villagran,Mt St Mary's,-1.0,,
Kira Buchler,Mt St Mary's,-1.0,/swimmer/346969,
Erin Doruska,Bryant University,-1.0,/swimmer/446602,
Jovana Terzic,St. Francis,-1.0,,
Rylee Wirtanen,Bryant University,-1.0,/swimmer/576003,
Lydia Amon,LIU,-1.0,/swimmer/461276,
Aidan Condit,LIU,-1.0,/swimmer/461242,
Alivia Gibson,Sacred Heart,-1.0,/swimmer/375859,
Tiffanee Moore,Howard,-1.0,/swimmer/438814,
Jordan Friedman,Mt St Mary's,-1.0,/swimmer/393970,
Grace Bergstrom,Sacred Heart,-1.0,/swimmer/419091,
Hanne Romstad,St. Francis,-1.0,/swimmer/743260,
Madison Freeland,Howard,-1.0,/swimmer/347547,
Jordan Clements,Merrimack,-1.0,/swimmer/403164,
Angelina Gonzalez,St. Francis,-1.0,NoMatch,
Madison McCarthy,LIU,-1.0,,
Paige Bacigal,St. Francis Pa.,-1.0,/swimmer/367455,
Nicole Tingley,Sacred Heart,-1.0,/swimmer/356872,
Casey Barrett,Sacred Heart,-1.0,/swimmer/492732,
Kira Bowling,Wagner,-1.0,/swimmer/491475,
Maggie Biss,St. Francis Pa.,-1.0,/swimmer/1153472,
Rebecca Pendleton,St. Francis Pa.,-1.0,/swimmer/413926,
Emiley Lynch,Mt St Mary's,-1.0,/swimmer/422150,
Mariajose Lopez,St. Francis,-1.0,,
Reyna Iwamoto,LIU,-1.0,/swimmer/357465,
Amelia Laudenbach,St. Francis Pa.,-1.0,,
Krysta Weik,St. Francis Pa.,-1.0,/swimmer/570078,
Breyahna Tyme,Howard,-1.0,/swimmer/714530,
Ash Ayala,Sacred Heart,-1.0,,
Marissa Roberts,Mt St Mary's,-1.0,/swimmer/605417,
Julia Brzezinski,Sacred Heart,-1.0,/swimmer/593503,
Madison Rawnsley,Merrimack,-1.0,,
Ileana Bocage,Howard,-1.0,/swimmer/933484,
Alek Dauz,Sacred Heart,-1.0,,
Caitlyn Kanemitsu,LIU,-1.0,/swimmer/417616,
Jillian Pusateri,Sacred Heart,-1.0,/swimmer/368723,
Kaia Taylor,Merrimack,-1.0,/swimmer/1091496,
Shauna Abair,St. Francis Pa.,-1.0,/swimmer/441995,
Katherine Maloney,Merrimack,-1.0,NoMatch,
Tiffany Kirkland,Merrimack,-1.0,/swimmer/763528,
Natasha Davila,Sacred Heart,-1.0,/swimmer/371051,
Courtney Connolly,Howard,-1.0,/swimmer/360305,
Shannon Welcome,Central Conn St,-1.0,/swimmer/399921,
Maja Uduc,LIU,-1.0,,
Macie Madden,LIU,-1.0,/swimmer/591267,
Beatriz Gomes Angelo,St. Francis,-1.0,,
Julia Springer,St. Francis Pa.,-1.0,/swimmer/520598,
Hyzell Lim,Sacred Heart,-1.0,/swimmer/478299,
Sara Gendron,Bryant University,-1.0,/swimmer/433243,
Taylor Marjamaa,Wagner,-1.0,/swimmer/567846,
Kelly Tiernan,Bryant University,-1.0,/swimmer/556696,
Raquel Rubalcava,Wagner,-1.0,,
Maile Mora,Wagner,-1.0,/swimmer/419057,
Claire Russell,Bryant University,-1.0,NoMatch,
Jessica Rupp,St. Francis Pa.,-1.0,/swimmer/340073,
Elin Svard,Bryant University,-1.0,,
Ellie Eastwood,Wagner,-1.0,/swimmer/523444,
Emma White,Wagner,-1.0,/swimmer/648564,
Kaylin McMahon,Central Conn St,-1.0,/swimmer/409057,
Sammi Grenon,Bryant University,-1.0,,
Megan Donnelly,Bryant University,-1.0,NoMatch,
Elizabeth Fahrney,Mt St Mary's,-1.0,/swimmer/417287,
Alexa Tejeda,Merrimack,-1.0,/swimmer/374140,
Taylor Eck,Sacred Heart,-1.0,/swimmer/288825,
Alex Lindgren,Central Conn St,-1.0,,
Mariana Espino,Central Conn St,-1.0,/swimmer/568705,
Abby Bacon,Central Conn St,-1.0,,
Mykenzie Liston,Houston,-1.0,,
Katie Power,Houston,-1.0,/swimmer/561437,
Maddie Exton,Cincinnati,-1.0,,
Samantha Smith,Southern Methodist University,-1.0,NoMatch,
Rachel Hicks,Houston,-1.0,/swimmer/376395,
Keyla Brown,East Carolina,-1.0,/swimmer/347359,
Gabriella Grobler,Southern Methodist University,-1.0,,
Janelle Gursoy,Southern Methodist University,-1.0,/swimmer/602447,
Jordan Wenner,East Carolina,-1.0,/swimmer/402986,
Alexandra Stevens,Southern Methodist University,-1.0,/swimmer/169323,
Randi Palandro,East Carolina,-1.0,,
Molly Chelovitz,Cincinnati,-1.0,,
Valentina Becerra Quintanilla,Southern Methodist University,-1.0,,
Meriel Upton,Southern Methodist University,-1.0,/swimmer/474305,
Kristen Stege,East Carolina,-1.0,/swimmer/434794,
Elizabeth Richardson,Houston,-1.0,/swimmer/345704,
Liv Davison,Tulane,-1.0,,
Lauren Thompson,Southern Methodist University,-1.0,NoMatch,
Syd St Rose-Finear,Cincinnati,-1.0,,
Jordyn Ryan,Cincinnati,-1.0,/swimmer/433252,
Lilly Byrne,Tulane,-1.0,,
Julia Yakushi,Southern Methodist University,-1.0,/swimmer/474718,
Hannah Esopenko,Houston,-1.0,/swimmer/463025,
Iza Pelka,Tulane,-1.0,,
Hannah Velasco,Southern Methodist University,-1.0,/swimmer/354331,
Karsten Fields,Southern Methodist University,-1.0,/swimmer/454357,
Kate Amar,Tulane,-1.0,,
Adela Vavrinova,East Carolina,-1.0,/swimmer/958783,
Noa Heron,Tulane,-1.0,/swimmer/376286,
Chrysten Pacheco,Houston,-1.0,/swimmer/347669,
Olivia Grossklaus,Southern Methodist University,-1.0,/swimmer/418382,
Annabelle Corcoran,Southern Methodist University,-1.0,/swimmer/330097,
Olivia Johnson,Tulane,-1.0,/swimmer/291733,
Shayla Erickson,Houston,-1.0,/swimmer/377161,
Frederica Kizek,Southern Methodist University,-1.0,/swimmer/459545,
Sara Niepelova,East Carolina,-1.0,/swimmer/508784,
Shannon Stott,East Carolina,-1.0,/swimmer/614754,
Camryn Streid,Cincinnati,-1.0,/swimmer/365870,
Katherine Connolly,Cincinnati,-1.0,/swimmer/428592,
Jodi Ogle,East Carolina,-1.0,/swimmer/419029,
Jaclyn Klimczak,Cincinnati,-1.0,,
Rachel Strickland,East Carolina,-1.0,/swimmer/476503,
Megan Mastropaolo,East Carolina,-1.0,/swimmer/452856,
Mya Drost-Parra,Tulane,-1.0,/swimmer/806114,
Andrea Podmanikova,Southern Methodist University,-1.0,/swimmer/450947,
Victoria Hunt,Cincinnati,-1.0,/swimmer/322820,
Lindsey Sanders,Cincinnati,-1.0,/swimmer/474867,
Audrey McKinnon,Houston,-1.0,/swimmer/403333,
Keren Wasserman,East Carolina,-1.0,/swimmer/891856,
Elise Johnson,Southern Methodist University,-1.0,NoMatch,
Anya Goeders,Stanford,-1.0,/swimmer/348910,
Eloise Riley,California,-1.0,/swimmer/645920,
Claire Grover,UCLA,-1.0,/swimmer/403784,
Isabel Ivey,California,-1.0,/swimmer/558138,
Emma Wheal,Stanford,-1.0,/swimmer/354332,
Laticia Transom,Southern Cali,-1.0,,
Alayna Connor,Arizona,-1.0,/swimmer/288698,
Alex Crisera,Stanford,-1.0,,
Chloe Larson,Washington St.,-1.0,NoMatch,
Sophia Kosturos,UCLA,-1.0,/swimmer/419481,
Rachel Rhee,UCLA,-1.0,/swimmer/419495,
Emma Davidson,California,-1.0,/swimmer/432759,
Elise Garcia,California,-1.0,/swimmer/411825,
Gabby Dang,UCLA,-1.0,,
Natalia Fryckowska,Arizona St,-1.0,/swimmer/508314,
Brooke Schaffer,UCLA,-1.0,/swimmer/500615,
Ayla Spitz,California,-1.0,/swimmer/419595,
Madeline Woznick,Utah,-1.0,,
Audrey Reimer,Utah,-1.0,/swimmer/421985,
Lucie Nordmann,Stanford,-1.0,/swimmer/291260,
Kira Crage,Stanford,-1.0,/swimmer/357734,
Mathilde Jean,Southern Cali,-1.0,/swimmer/968754,
Morgan Tankersley,Stanford,-1.0,/swimmer/365158,
Nicole Pavlopoulou,Southern Cali,-1.0,,
Jade Neser,Arizona,-1.0,/swimmer/450694,
Kayla Miller,Utah,-1.0,/swimmer/488710,
Robin Neumann,California,-1.0,/swimmer/539408,
Lilia Smith,Arizona St,-1.0,/swimmer/382666,
Paige Gardner,Washington St.,-1.0,/swimmer/372745,
Emma Lawless,Utah,-1.0,/swimmer/357455,
Cameron Smith,Arizona St,-1.0,/swimmer/273462,
Lindsay Looney,Arizona St,-1.0,/swimmer/357925,
Kyla Yetter,Utah,-1.0,/swimmer/431254,
Alicia Wilson,California,-1.0,/swimmer/610466,
Jane Brown,Arizona St,-1.0,/swimmer/610487,
Mikaela Kirton,Washington St.,-1.0,/swimmer/811143,
Sophie Clarkowski,UCLA,-1.0,/swimmer/356944,
Emma Nordin,Arizona St,-1.0,/swimmer/256621,
Makenna Turner,Southern Cali,-1.0,/swimmer/289558,
Ali Harrison,California,-1.0,/swimmer/116227,
Lauryn Johnson,UCLA,-1.0,/swimmer/356971,
Ema Rajic,California,-1.0,/swimmer/282205,
Ruby Martin,Arizona St,-1.0,/swimmer/242907,
Brady Estrada,Arizona St,-1.0,/swimmer/376073,
Mckenna Gassaway,Utah,-1.0,/swimmer/261106,
Lindsay Stenstrom,UCLA,-1.0,/swimmer/419468,
Sarah DiMeco,California,-1.0,/swimmer/400842,
Abby Miller,Southern Cali,-1.0,NoMatch,
Emily Lo,UCLA,-1.0,,
Katrina Marty Marty,Arizona St,-1.0,,
Abriana Howard,UCLA,-1.0,,
Ella Kirschke,UCLA,-1.0,/swimmer/378927,
Sophia Morici,Utah,-1.0,/swimmer/411754,
Mandy Gebhart,Utah,-1.0,/swimmer/351927,
Anna Kalandadze,California,-1.0,/swimmer/403059,
Delaney Smith,UCLA,-1.0,/swimmer/347731,
Jewel Springer,Washington St.,-1.0,/swimmer/416341,
Stephanie Su,UCLA,-1.0,,
Kathleen Sulkevich,UCLA,-1.0,,
Bonnie Schmitz,UCLA,-1.0,/swimmer/444904,
Michee Van Rooyen,Washington St.,-1.0,/swimmer/664743,
Ellie Jew,Arizona,-1.0,,
Erica Laning,Arizona St,-1.0,/swimmer/271850,
Casslyn Treydte,Arizona,-1.0,,
Allie Raab,Stanford,-1.0,,
Jade Foelske,Arizona St,-1.0,/swimmer/508953,
Axana Merckx,Arizona,-1.0,/swimmer/661173,
Rachel Klinker,California,-1.0,/swimmer/473301,
Aria Bernal,Arizona,-1.0,/swimmer/356965,
Rachael Holp,Arizona St,-1.0,/swimmer/345718,
Savannah Mitchell,Arizona St,-1.0,/swimmer/416515,
Elizabeth Bailey,California,-1.0,/swimmer/300311,
Ashlyn Fiorilli,California,-1.0,/swimmer/495664,
Claire Nguyen,Arizona St,-1.0,/swimmer/347434,
Brooke Forde,Stanford,-1.0,/swimmer/271797,
Taylor McCoy,Washington St.,-1.0,NoMatch,
Elise Beller,Utah,-1.0,/swimmer/445104,
Mia Zahab,Washington St.,-1.0,/swimmer/661616,
Aela Janvier,Southern Cali,-1.0,/swimmer/610437,
Francesca Neubauer,Arizona,-1.0,/swimmer/653680,
Lizzy Spears,Arizona St,-1.0,,
Isa All,Arizona St,-1.0,,
Hannah Farrow,Arizona,-1.0,/swimmer/377177,
Isabelle Odgers,Southern Cali,-1.0,/swimmer/377163,
Nora Deleske,Arizona St,-1.0,/swimmer/216119,
Charity Pittard,Utah,-1.0,/swimmer/403879,
Mackenzie Duarte,Washington St.,-1.0,/swimmer/414095,
Jasmine Williams,Pepperdine,-1.0,NoMatch,
Jenna Sanchez,Pepperdine,-1.0,/swimmer/377192,
Nohea Lileikis,Pepperdine,-1.0,/swimmer/359628,
Sam Smith,Loy. Marymount,-1.0,NoMatch,
Caroline Eckel,Pepperdine,-1.0,/swimmer/377196,
Kayla Smith,Pepperdine,-1.0,/swimmer/399519,
Paige Tattersall,Pepperdine,-1.0,/swimmer/548262,
Kelli Andrade,Loy. Marymount,-1.0,/swimmer/412484,
Haley Bergthold,Pepperdine,-1.0,/swimmer/379515,
Olivia Kayye,Pepperdine,-1.0,/swimmer/473896,
Lily Gallagher,Loy. Marymount,-1.0,NoMatch,
Pia Anderson,Pepperdine,-1.0,,
Emily Morton,Pepperdine,-1.0,/swimmer/474270,
Sarah Lu,Loy. Marymount,-1.0,,
Sabine Caplin,Loy. Marymount,-1.0,/swimmer/385100,
Lydia Zicker,Loy. Marymount,-1.0,/swimmer/423065,
Alyssa Stovall,Loy. Marymount,-1.0,/swimmer/500209,
Caroline Anderson,Pepperdine,-1.0,/swimmer/371743,
Sarah Thompson,Missouri,-1.0,/swimmer/327580,
Gabi Fa'Amausili,Georgia,-1.0,,
Megan Keil,Missouri,-1.0,/swimmer/358216,
Morgan Scott,Alabama,-1.0,NoMatch,
Kalia Antoniou,Alabama,-1.0,/swimmer/508621,
Gabby Hillis,Florida,-1.0,,
Talia Bates,Florida,-1.0,/swimmer/357744,
Megan Sichterman,Tennessee,-1.0,/swimmer/338734,
Emma Carlton,Texas A&M,-1.0,/swimmer/289264,
Molly Overstreet,Arkansas,-1.0,,
Emma Walker,South Carolina,-1.0,/swimmer/491158,
Kobie Melton,Arkansas,-1.0,/swimmer/325717,
Danielle Doennebrink,South Carolina,-1.0,/swimmer/403954,
Amy Feddersen,Missouri,-1.0,/swimmer/400947,
Janie Smith,South Carolina,-1.0,/swimmer/475229,
Katarina Milutinovich,LSU,-1.0,/swimmer/2445742,
Natalie Ungaretti,Tennessee,-1.0,/swimmer/358272,
Tjasa Pintar,Tennessee,-1.0,,
Alex Moderski,Missouri,-1.0,,
Emma Stephenson,Texas A&M,-1.0,/swimmer/410034,
Zoie Hartman,Georgia,-1.0,/swimmer/432806,
Abbey Webb,Auburn,-1.0,/swimmer/814368,
Andrea Sansores De La Fuente,Arkansas,-1.0,,
Riley Gaines,Kentucky,-1.0,/swimmer/413745,
Alex Gebel,Tennessee,-1.0,,
Regan Weakley,Auburn,-1.0,/swimmer/325956,
Trude Rothrock,Tennessee,-1.0,,
Kirschtine Balbuena,Florida,-1.0,/swimmer/365051,
Abby Samansky,Tennessee,-1.0,,
Meredith Rees,Missouri,-1.0,/swimmer/480789,
Molly Gowans,Missouri,-1.0,/swimmer/422450,
Natalie Kucsan,LSU,-1.0,/swimmer/358956,
Britt Pike,Arkansas,-1.0,,
Tonner Debeer,Vanderbilt,-1.0,/swimmer/271911,
Mallory Beil,Tennessee,-1.0,/swimmer/291218,
Dakota Luther,Georgia,-1.0,/swimmer/339522,
Sammie Grant,South Carolina,-1.0,,
Danielle Dellatorre,Georgia,-1.0,,
Emily Graham,Alabama,-1.0,NoMatch,
Reilly Shaner,Arkansas,-1.0,/swimmer/446610,
Molly Winer,Missouri,-1.0,/swimmer/356928,
Claudia Thamm,Auburn,-1.0,/swimmer/417283,
Chantal Jordan,Vanderbilt,-1.0,/swimmer/465193,
Allison Bauer,Vanderbilt,-1.0,/swimmer/455059,
Hallie Kinsey,South Carolina,-1.0,,
Marina Olmstead,Alabama,-1.0,/swimmer/520165,
Sophie Sorenson,Kentucky,-1.0,/swimmer/1561376,
Maddie London,Arkansas,-1.0,,
Kaitlynn Wheeler,Kentucky,-1.0,/swimmer/197309,
Mari Kraus,South Carolina,-1.0,,
Ashley Slayton,Alabama,-1.0,/swimmer/474942,
Callie Dickinson,Georgia,-1.0,/swimmer/352194,
Kayla Jones,Missouri,-1.0,/swimmer/282416,
Jillian Barczyk,Georgia,-1.0,/swimmer/211447,
Abby Burke,Vanderbilt,-1.0,,
Taylor Steele,South Carolina,-1.0,/swimmer/688072,
Emma Alexander,South Carolina,-1.0,/swimmer/416585,
Maddy Norford,South Carolina,-1.0,,
Val Tarazi,Auburn,-1.0,,
Maddie Pearl,Arkansas,-1.0,,
Annie O'Dare,Auburn,-1.0,,
Trinity Ward,Kentucky,-1.0,/swimmer/347390,
Summer Stanfield,LSU,-1.0,/swimmer/376161,
Ashley Stahmer,South Carolina,-1.0,/swimmer/419486,
Izzy Gati,Kentucky,-1.0,,
Caroline Theil,Texas A&M,-1.0,/swimmer/182706,
Celi Guzman,Florida,-1.0,,
Taylor Ward,Vanderbilt,-1.0,/swimmer/375920,
Caitlin Brooks,Kentucky,-1.0,/swimmer/357751,
Isabella Gable,Tennessee,-1.0,/swimmer/290062,
Caitlin Reynera,Alabama,-1.0,/swimmer/343937,
Lizzy Colwell,Vanderbilt,-1.0,,
Abbey Ellis,South Carolina,-1.0,,
Emily Baeth,Kentucky,-1.0,/swimmer/446601,
Ella Miller,Auburn,-1.0,NoMatch,
Audrey Guyett,Missouri,-1.0,/swimmer/243908,
Ashley Conrad,Texas A&M,-1.0,/swimmer/410049,
Emma Scheider,South Carolina,-1.0,/swimmer/382815,
Maddi Clifton,LSU,-1.0,,
Claire Gerlock,South Carolina,-1.0,/swimmer/384909,
Portia Brown,Georgia,-1.0,,
Kelly Rodriguez,Kentucky,-1.0,/swimmer/344637,
Gabby Seberger,Vanderbilt,-1.0,,
Katrina Brathwaite,Missouri,-1.0,/swimmer/660914,
Cj Kovac,Missouri,-1.0,,
Parker Herren,Kentucky,-1.0,/swimmer/332153,
