Name,School,Power,Link,Hometown
Allison Bloebaum,University of Missouri,-1.0,/swimmer/401392,
Averee Preble,Auburn University,-1.0,/swimmer/357056,
Beth McNeese,Kentucky,10.39,/swimmer/454495,
Haley Arner,South Carolina,-1.0,/swimmer/416047,
Johannah Cangelosi,Louisiana State University,-1.0,/swimmer/326920,
Mollie Wright,Texas A&M University,-1.0,/swimmer/388295,
Tylor Mathieu,University of Florida,-1.0,/swimmer/409659,
Emma Otten,South Carolina,-1.0,/swimmer/346783,
Emily Horomanski,South Carolina,-1.0,/swimmer/426443,
Alina Jones,Vanderbilt University,-1.0,/swimmer/403038,
Krislyn Porter,Vanderbilt University,-1.0,/swimmer/383393,
Kylie Bennett,Louisiana State University,-1.0,/swimmer/413769,
Cat Wright,University of Alabama,-1.0,,
Eleanor Hatton,University of Florida,-1.0,/swimmer/696109,
Peyton Palsha,Arkansas,-1.0,/swimmer/346579,
Emily Hetzer,Auburn University,-1.0,/swimmer/382889,
Kensey McMahon,University of Alabama,-1.0,/swimmer/356522,
Kendall Shields,University of Tennessee,-1.0,/swimmer/353478,
Ana Pozder,University of Missouri,-1.0,/swimmer/399145,
Danika Katzer,University of Tennessee,-1.0,/swimmer/379819,
Olivia Anderson,University of Georgia,-1.0,/swimmer/114404,
Rachel Rodriguez,Arkansas,15.81,/swimmer/343740,
Polina Rukosuev,University of Alabama,-1.0,/swimmer/357890,
Jolee Liles,Louisiana State University,-1.0,/swimmer/326864,
Danielle Hepler,University of Missouri,-1.0,/swimmer/357894,
Madison Homovich,University of Georgia,-1.0,/swimmer/272894,
Cat Salladin Salladin,University of Alabama,-1.0,,
Caroline Szydlowski,Kentucky,-1.0,/swimmer/403357,
Savannah Slater,University of Alabama,-1.0,/swimmer/465111,
Lili Horvath,University of Missouri,-1.0,/swimmer/508855,
Bailey Bonnett,Kentucky,-1.0,/swimmer/342750,
Allie Piccirillo,University of Florida,6.73,/swimmer/488069,
Jocelyn Fisher,University of Alabama,-1.0,/swimmer/274004,
Carly Cummings,Auburn University,-1.0,/swimmer/236019,
Rhyan White,University of Alabama,-1.0,/swimmer/273363,
Rosie Zavaros,University of Florida,-1.0,/swimmer/510207,
Brittany Thompson,Louisiana State University,-1.0,/swimmer/354152,
Abby Koczo,University of Alabama,14.05,/swimmer/399039,
Morgan Liberto,University of Alabama,-1.0,/swimmer/347285,
Erynn Black,South Carolina,-1.0,/swimmer/405042,
Maddie Deucher,Kentucky,22.71,/swimmer/511606,
Kristen Nutter,Vanderbilt University,-1.0,/swimmer/357793,
Ellie Zweifel,University of Florida,20.04,/swimmer/273038,
Janelle Hummingbird,Arkansas,-1.0,/swimmer/409016,
Emily Sykes,University of Tennessee,-1.0,/swimmer/274079,
Hanna Newby,Auburn University,-1.0,/swimmer/398778,
Ellie Masterson,South Carolina,-1.0,/swimmer/358008,
Sydney Carlson,University of Alabama,-1.0,/swimmer/347607,
Kylie Powers,Texas A&M University,-1.0,/swimmer/356534,
Gillian Davey,Kentucky,-1.0,/swimmer/344661,
Vanessa Herrmann,Arkansas,-1.0,/swimmer/358219,
Ashley McCauley,University of Georgia,-1.0,/swimmer/356117,
Emma Garfield,Arkansas,-1.0,/swimmer/388387,
Allie McDaid,Louisiana State University,15.86,/swimmer/409649,
Emily Pye,Louisiana State University,-1.0,/swimmer/422503,
Marianne Allard,University of Alabama,-1.0,/swimmer/382759,
Devan Sweeney,Auburn University,-1.0,/swimmer/322008,
Sarah Sorensen,U.S. Naval Academy (Navy),-1.0,/swimmer/416582,
Ann Foley,Lehigh,-1.0,/swimmer/494957,
Katie Corbi,U.S. Naval Academy (Navy),-1.0,,
Brooke West,U.S. Naval Academy (Navy),17.07,/swimmer/399770,
Martina Thomas,U.S. Naval Academy (Navy),-1.0,/swimmer/273149,
Angela Huang,U.S. Military Academy (Army),-1.0,/swimmer/666049,
Eleanor Felton,American,-1.0,/swimmer/458673,
Sammie Edwards,U.S. Military Academy (Army),-1.0,,
Lauren Carag,U.S. Military Academy (Army),-1.0,/swimmer/413045,
Maddie Hartigan,Bucknell,-1.0,,
Megan Judge,Lehigh,15.94,/swimmer/1427021,
Sophia Donati,Bucknell,-1.0,/swimmer/622423,
Bella Garbacz,Boston U,23.09,/swimmer/372743,
Emily Skilton,Holy Cross,-1.0,/swimmer/488257,
Alexandra Ritorto,Bucknell,-1.0,/swimmer/495479,
Alexis Faria,Bucknell,-1.0,,
Claire Bowser,Loyola University (Maryland),-1.0,/swimmer/605422,
Meghan Taner,Bucknell,-1.0,/swimmer/382148,
Ashley Carper,Lehigh,-1.0,/swimmer/403049,
Ashlyn Carroll,Boston U,-1.0,/swimmer/353914,
Amy Yunginger,U.S. Naval Academy (Navy),-1.0,/swimmer/401582,
Sarah Horne,Lehigh,-1.0,/swimmer/330349,
Grace Rogowski,Lehigh,-1.0,/swimmer/282290,
Mary Mahoney,Lehigh,-1.0,/swimmer/501568,
Megan Phelan,Bucknell,-1.0,,
Maggie Manchester,Loyola University (Maryland),-1.0,/swimmer/477834,
Cayce Patriarca,Holy Cross,-1.0,/swimmer/491533,
Sarah Abril,Loyola University (Maryland),-1.0,/swimmer/438346,
Maggie Champagne,Lafayette College,-1.0,,
Caroline Mayk,Bucknell,-1.0,/swimmer/403012,
Sabrina Vumbacco,Bucknell,-1.0,/swimmer/400017,
Elizabeth Walsh,Loyola University (Maryland),21.48,/swimmer/348393,
Maggie McDonald,U.S. Military Academy (Army),-1.0,NoMatch,
Abby Andrews,Loyola University (Maryland),-1.0,NoMatch,
Emma Stewart,Colgate,-1.0,/swimmer/432986,
Maddi Piasecki,Holy Cross,-1.0,,
Jennifer DeGroat,Loyola University (Maryland),-1.0,/swimmer/412552,
Annika Murray,Lafayette College,-1.0,/swimmer/477966,
Emma Peck,Colgate,-1.0,/swimmer/424110,
Michelle Lebed,Loyola University (Maryland),-1.0,/swimmer/452401,
Emily Brockman,U.S. Naval Academy (Navy),20.43,/swimmer/357207,
Morgan Hall,Loyola University (Maryland),48.89,/swimmer/343850,
Ella Thompson,American,26.42,/swimmer/167089,
Rowan Burgess,Holy Cross,-1.0,/swimmer/463484,
Jacqueline Rounsavill,Bucknell,-1.0,/swimmer/493830,
Caroline Osman,Colgate,-1.0,/swimmer/409584,
Jessica Riggs,U.S. Naval Academy (Navy),-1.0,/swimmer/505253,
Grace Lange,Boston U,-1.0,,
Kayla Winters,American,-1.0,/swimmer/443729,
Alison Gery,Lafayette College,-1.0,/swimmer/740329,
Dani Bonistalli,Holy Cross,45.87,/swimmer/376383,
Lily Cloonan,Holy Cross,-1.0,,
Haleigh Marzano,Lafayette College,-1.0,/swimmer/399865,
Fiona Walsh,Holy Cross,-1.0,/swimmer/484194,
Allison Wade,Loyola University (Maryland),33.75,/swimmer/347541,
Maggie McCann,Loyola University (Maryland),-1.0,/swimmer/593641,
Sydney Perks,Lafayette College,-1.0,/swimmer/616567,
Mary Pinn,Holy Cross,-1.0,/swimmer/365939,
Kyle Gunzy,Loyola University (Maryland),-1.0,/swimmer/363870,
Kyra Kowalewski,Loyola University (Maryland),-1.0,/swimmer/619400,
Molly See,Bucknell,-1.0,/swimmer/365011,
Lindsey Monaco,Lafayette College,-1.0,/swimmer/488311,
Isabella Smith,Bucknell,-1.0,/swimmer/344005,
Elizabeth Fetherston,Loyola University (Maryland),-1.0,/swimmer/368678,
Caleigh Straker,Holy Cross,-1.0,/swimmer/709935,
Julianna Bender,Holy Cross,-1.0,/swimmer/478331,
Kirstin Jakober,Lafayette College,-1.0,/swimmer/478207,
Molly Davis,Loyola University (Maryland),30.03,/swimmer/395215,
Suzie Davis,American,-1.0,,
Danielle Lemisch,Lafayette College,-1.0,/swimmer/1083369,
Mcclain Hermes,Loyola University (Maryland),-1.0,,
Grace Potis,Boston U,-1.0,/swimmer/359132,
Katy Saladin,Holy Cross,-1.0,,
Elly Deas,U.S. Naval Academy (Navy),-1.0,,
Madi Milbert,U.S. Naval Academy (Navy),20.09,/swimmer/402900,
Nicole Kalavantis,Holy Cross,-1.0,/swimmer/430297,
Katie Hand,Colgate,-1.0,,
Hallie Wilson,Lehigh,-1.0,/swimmer/597861,
Danielle Prekop,Lehigh,-1.0,/swimmer/416085,
Lindsey Bloom,Bucknell,-1.0,/swimmer/347298,
Emma Taylor,Lafayette College,43.75,/swimmer/459781,
Hannah Cleary,Holy Cross,-1.0,/swimmer/339469,
Caroline Arpin,Loyola University (Maryland),-1.0,/swimmer/148125,
Joanna McNulty,Boston U,-1.0,/swimmer/367462,
Sydney Harrington,U.S. Naval Academy (Navy),-1.0,/swimmer/379868,
Isabella Marsala,U.S. Naval Academy (Navy),18.87,/swimmer/440104,
Ana Lesho,U.S. Naval Academy (Navy),20.16,/swimmer/453777,
Lauren Joyce,Loyola University (Maryland),-1.0,/swimmer/356465,
Meagan Hathaway,Bucknell,-1.0,/swimmer/356813,
Alicia Mancilla,U.S. Naval Academy (Navy),-1.0,/swimmer/302201,
Hannah Lord,Lehigh,-1.0,/swimmer/377641,
Catherine Craig,Bucknell,-1.0,/swimmer/369041,
Sarah Hardy,Lehigh,-1.0,/swimmer/356789,
Mando Nguyen,U.S. Military Academy (Army),-1.0,,
Emily Tuchman,Lafayette College,-1.0,/swimmer/431377,
Megan Colpo,U.S. Military Academy (Army),-1.0,/swimmer/357073,
Reagan Johnson,U.S. Naval Academy (Navy),23.37,/swimmer/473933,
Libby Miller,U.S. Naval Academy (Navy),-1.0,,
Aysia Leckie,University of Denver,-1.0,/swimmer/418432,
Eri Remington,University of Denver,-1.0,,
Elisabeth Timmer,South Dakota State University,-1.0,/swimmer/450620,
Jordyn Schnell,University of South Dakota,-1.0,/swimmer/337682,
Meghan Atwell,University of South Dakota,-1.0,/swimmer/400970,
Melissa Funes,University of Denver,-1.0,/swimmer/448952,
Katie Drezen,South Dakota State University,-1.0,/swimmer/433884,
Livi Schmid,University of Denver,-1.0,,
Madilyn Sindelar,University of South Dakota,-1.0,/swimmer/409030,
Grace Witherspoon,South Dakota State University,-1.0,/swimmer/448861,
Emily Johnson,University of South Dakota,-1.0,/swimmer/399674,
Natalie Arky,University of Denver,-1.0,/swimmer/347729,
Delaney Kottke,University of South Dakota,-1.0,/swimmer/408066,
Bethany Gatlin,"University of Nebraska, Omaha",-1.0,/swimmer/383416,
Sophia Bricker,University of Denver,-1.0,/swimmer/375874,
Grace Johnson,University of South Dakota,-1.0,/swimmer/358952,
Caroline Gardner,"University of Nebraska, Omaha",18.71,/swimmer/489768,
Abigail Mitchell,"University of Nebraska, Omaha",32.23,/swimmer/457059,
Teagan Haberkorn,University of South Dakota,-1.0,/swimmer/450095,
Emily Pincus,South Dakota State University,31.84,/swimmer/372159,
Annie Leinart,"University of Nebraska, Omaha",-1.0,/swimmer/434281,
Caroline Shively,Eastern Ill,-1.0,/swimmer/358436,
Gaby Antonini,University of Denver,-1.0,,
Anika Gram,Western Ill,-1.0,/swimmer/371919,
Angie Lindsay,University of Denver,-1.0,,
Ashley Glesing,Eastern Ill,-1.0,/swimmer/468084,
Lucie Anderson,University of South Dakota,-1.0,/swimmer/401151,
Maggie McHugh,University of Denver,-1.0,/swimmer/1028778,
Lizzie Hunt,University of South Dakota,-1.0,,
Sydney Haynes,"University of Nebraska, Omaha",-1.0,/swimmer/349039,
Liezl Ocon,South Dakota State University,-1.0,/swimmer/491625,
Hannah Aitkin,University of South Dakota,-1.0,/swimmer/401157,
Rori Conners,South Dakota State University,-1.0,/swimmer/284227,
Ashley Van Dyne,University of South Dakota,-1.0,/swimmer/337819,
Maria Mattaini,University of South Dakota,-1.0,/swimmer/372083,
Katy Black,Eastern Ill,-1.0,,
Sam Frigard,South Dakota State University,-1.0,,
Megan Latta,"University of Nebraska, Omaha",-1.0,/swimmer/448467,
Kristen Davis,South Dakota State University,-1.0,/swimmer/705672,
Skyler Robinson,Western Ill,-1.0,/swimmer/457847,
Ziv Marco,Eastern Ill,-1.0,/swimmer/745434,
Matti Friesz,Eastern Ill,-1.0,/swimmer/353958,
Grace Hamrick,Eastern Ill,-1.0,/swimmer/365595,
Isabel Fairbanks,University of South Dakota,-1.0,/swimmer/367705,
Sofia Nosack,University of Denver,-1.0,,
Maddie Pittman,Western Ill,-1.0,,
Cassie Ketterling,University of South Dakota,-1.0,/swimmer/447074,
Dani Roney,University of South Dakota,-1.0,,
Izzy Smith,University of Denver,-1.0,/swimmer/996634,
Kristen Quigley,University of South Dakota,-1.0,/swimmer/546691,
Olivia Kercheval-Roig,University of Denver,-1.0,/swimmer/365231,
Leah Drengenberg,University of South Dakota,-1.0,/swimmer/495865,
Mallory Dickey,"University of Nebraska, Omaha",-1.0,/swimmer/545197,
Maddie Mather,"University of Nebraska, Omaha",-1.0,,
Maddie Katz,University of South Dakota,-1.0,,
Jessica Harris,Eastern Ill,-1.0,/swimmer/369686,
Maddie Lavin,University of South Dakota,-1.0,,
Abbey Mitchell,"University of Nebraska, Omaha",-1.0,,
Isabelle Davenport,University of South Dakota,-1.0,/swimmer/405216,
Maren Iverson,University of South Dakota,-1.0,/swimmer/426821,
Madelyn Moore,University of Northern Colorado,11.48,/swimmer/510521,
Katie Hale,Idaho,-1.0,NoMatch,
Emily Muteti,Grand Canyon University,-1.0,/swimmer/420505,
Airam Oliva-Aun,New Mexico St,-1.0,/swimmer/466693,
Neza Kocijan,New Mexico St,-1.0,/swimmer/508509,
Aimee Burton,New Mexico St,-1.0,/swimmer/449739,
Hannah Houlton,California Baptist University,-1.0,/swimmer/403811,
Allison Plamondon,Seattle University,-1.0,/swimmer/377148,
Lainie Bell,Northern Arizona University,-1.0,,
Cece Mayer,Grand Canyon University,-1.0,/swimmer/567906,
Natalia Villa,New Mexico St,-1.0,/swimmer/389144,
Rylie Jones,Idaho,-1.0,/swimmer/616473,
Lauren McKenna,California Baptist University,-1.0,/swimmer/447407,
Maude Boily-Dufour,New Mexico St,-1.0,/swimmer/661760,
Natalie Crocker,Idaho,-1.0,/swimmer/411596,
Anabel Ivanov,New Mexico St,-1.0,/swimmer/515363,
Doris Pustzay,University of Northern Colorado,-1.0,,
Emily Deitz,Idaho,-1.0,/swimmer/461126,
Kyrie Nicolds,Dixie State,-1.0,,
Kelsey Andrusak,Grand Canyon University,-1.0,/swimmer/650198,
A.J. Popp,University of Northern Colorado,-1.0,,
Kelsea Wright,Dixie State,-1.0,/swimmer/418407,
Rachel Ponte,New Mexico St,-1.0,/swimmer/434419,
Kiersten Valdez,New Mexico St,-1.0,/swimmer/466730,
Briana Rittenbach,Grand Canyon University,-1.0,/swimmer/913102,
Clara Foster,Northern Arizona University,-1.0,/swimmer/573569,
Audrey Dixon,Seattle University,21.18,/swimmer/421865,
Abigail Nelson,Northern Arizona University,32.42,/swimmer/1164462,
Lauren Hemburrow,New Mexico St,-1.0,/swimmer/502433,
Mackenzie Baird,New Mexico St,-1.0,/swimmer/419711,
Sarah Jackson,University of Northern Colorado,-1.0,/swimmer/1194711,
Marissa Chan,Seattle University,-1.0,/swimmer/413491,
Katherine Smith,Northern Arizona University,16.3,/swimmer/292940,
Kaling Phung,Idaho,-1.0,/swimmer/418557,
Bindi Pedersen,Idaho,-1.0,/swimmer/629879,
Kristina Miletic,Grand Canyon University,-1.0,/swimmer/541123,
Robyn Edwards,Grand Canyon University,-1.0,/swimmer/960919,
Hallie Kolb,Grand Canyon University,-1.0,/swimmer/478898,
Chloe Partsch,Dixie State,-1.0,/swimmer/448887,
Isabella Guadiamos,Seattle University,-1.0,/swimmer/421957,
Haley Mayhew,Northern Arizona University,-1.0,/swimmer/419684,
Cassidy Jones,Idaho,-1.0,/swimmer/418778,
Katherine Harston,New Mexico St,-1.0,/swimmer/235446,
Nikki Cooper,Seattle University,-1.0,,
Jamie Huerta,Idaho,-1.0,/swimmer/357454,
Jessica Schab,Dixie State,-1.0,/swimmer/458477,
Michaela Day,Seattle University,-1.0,/swimmer/497731,
Alaina Otterstrom,Dixie State,-1.0,,
Olivia Lautman,Seattle University,-1.0,/swimmer/505147,
Jenna Pearse,University of Northern Colorado,22.28,/swimmer/757328,
Astrid Villeda,Northern Arizona University,-1.0,,
Danika Himes,Seattle University,-1.0,/swimmer/448986,
Morgan Votava,Idaho,-1.0,/swimmer/742189,
Nicole Christensen,Dixie State,-1.0,NoMatch,
Portia Blackert,Dixie State,-1.0,/swimmer/505282,
Anna Austin,University of Northern Colorado,-1.0,/swimmer/405214,
Alexa Teneyck,Idaho,-1.0,/swimmer/424654,
Moana Houde-Camirand,New Mexico St,-1.0,/swimmer/674502,
Paula Nunez,University of Northern Colorado,100.0,/swimmer/1182270,
Hannah Barker,Grand Canyon University,-1.0,/swimmer/372419,
Natalie Kayfes,University of Northern Colorado,-1.0,/swimmer/419439,
Keeley Vardeman,Northern Arizona University,-1.0,/swimmer/514378,
Martha Aguilar,California Baptist University,-1.0,,
Iliana Moore,Northern Arizona University,-1.0,/swimmer/417623,
Mikaela Miele,New Mexico St,-1.0,/swimmer/347982,
Sarah Cordier,Idaho,-1.0,/swimmer/445857,
Molly Hill,New Mexico St,-1.0,/swimmer/661277,
Caitlin Caruso,Seattle University,-1.0,/swimmer/525667,
Haylee Huisman,Idaho,53.01,/swimmer/1640281,
Skylar Welle,New Mexico St,-1.0,/swimmer/337852,
Faith Brazil,California Baptist University,-1.0,/swimmer/497726,
Brooke Seiber,Northern Arizona University,-1.0,/swimmer/448615,
Nicole Cienega,California Baptist University,-1.0,/swimmer/417814,
Jordan Andrusak,New Mexico St,-1.0,/swimmer/301493,
Tessa Oliver,Seattle University,-1.0,/swimmer/445355,
Holly Keir,Idaho,-1.0,/swimmer/661499,
Grace Olivardia,George Washington University,-1.0,/swimmer/254074,
Jacquee Clabeaux,George Mason,8.96,/swimmer/270487,
Becca Brown,George Washington University,-1.0,/swimmer/1053918,
Hanna Everhart,Duquesne,-1.0,/swimmer/403846,
Abby Francis,Davidson,-1.0,,
Julia Goodhead,Davidson,-1.0,,
Lauren Medlin,University of Richmond,-1.0,/swimmer/419092,
Margaret Purcell,University of Richmond,-1.0,,
Toni Rafferty,La Salle,-1.0,/swimmer/1128105,
Marissa Lassell,Davidson,-1.0,/swimmer/473902,
Sara Rizzetto,La Salle,-1.0,/swimmer/964515,
Sydney Sherman,Duquesne,-1.0,/swimmer/451997,
Kirsten Ardis,University of Massachusetts (Amherst),-1.0,/swimmer/673964,
Kelsey Cordery,University of Massachusetts (Amherst),-1.0,/swimmer/403109,
Emily Smith,Saint Louis University,26.92,/swimmer/509953,
Isabela Patino,George Washington University,-1.0,,
Lauren Fenn,La Salle,-1.0,/swimmer/417300,
Brynn Peterson,La Salle,-1.0,/swimmer/488252,
Emily Lewantowicz,George Mason,-1.0,/swimmer/458403,
Paige Mitchell,University of Massachusetts (Amherst),-1.0,/swimmer/398919,
Ariana Lewis,George Mason,-1.0,/swimmer/456909,
Ana Kuzemka,George Mason,-1.0,/swimmer/596865,
Rachel Pak,University of Richmond,-1.0,/swimmer/404699,
Siena Senn,Davidson,27.87,/swimmer/385107,
Camryn Kreuscher,University of Rhode Island,-1.0,/swimmer/442881,
Allison Lenda,St Bonaventure University,-1.0,/swimmer/317510,
Tessa Horan,Saint Louis University,-1.0,/swimmer/520142,
Grace Kennedy,University of Rhode Island,-1.0,NoMatch,
Isabel Berdecio,George Washington University,-1.0,/swimmer/1276392,
Haley Butcher,George Mason,-1.0,/swimmer/452730,
Hope Carpenter,Davidson,-1.0,/swimmer/408987,
Mckenna Johnson,University of Massachusetts (Amherst),-1.0,/swimmer/2054028,
Mara Voytek,Duquesne,-1.0,/swimmer/451806,
Selena Nishihata,Davidson,-1.0,/swimmer/371648,
Kennedy Wilson,Davidson,-1.0,/swimmer/403834,
Julia Renna,University of Rhode Island,-1.0,/swimmer/513113,
Pola Luckiewicz,Saint Louis University,-1.0,/swimmer/664877,
Katelyn Harkrader,Duquesne,-1.0,/swimmer/493813,
Kristin Johnson,University of Rhode Island,-1.0,/swimmer/413880,
Meredith McGill,Davidson,-1.0,/swimmer/358068,
Madison Dickert,Duquesne,-1.0,/swimmer/564010,
Shelby Stanley,Davidson,-1.0,/swimmer/479220,
Marissa Brannan,George Washington University,-1.0,/swimmer/302478,
Sophie Kishish,Saint Louis University,-1.0,/swimmer/372011,
Anna Montgomery,Davidson,-1.0,/swimmer/371341,
Elise Mozeleski,Duquesne,-1.0,/swimmer/403021,
Alyvia Petrozza,University of Massachusetts (Amherst),-1.0,,
Mattie Williams,University of Richmond,-1.0,/swimmer/495487,
Samara Cheifetz,La Salle,-1.0,/swimmer/495369,
Megan Gaffney,La Salle,-1.0,/swimmer/480162,
Anne Moser,La Salle,-1.0,,
Clare Culver,Fordham,-1.0,/swimmer/422625,
Bella Snyder,University of Massachusetts (Amherst),-1.0,,
Lauren Ashton,George Mason,-1.0,/swimmer/331080,
Emily Schroeder,Saint Louis University,17.57,/swimmer/124643,
Aimee Garcia,University of Rhode Island,-1.0,/swimmer/403960,
Olivia Mozoki,University of Massachusetts (Amherst),-1.0,/swimmer/356866,
Lauren Ober,Duquesne,-1.0,,
Eva Kaplan,Fordham,-1.0,/swimmer/376784,
Audrey Steen,Duquesne,-1.0,/swimmer/409831,
Kate Pottle,Davidson,-1.0,/swimmer/488691,
Nina Kolodgie,La Salle,-1.0,/swimmer/359098,
Alison Lin,Fordham,-1.0,,
Grace Palfreyman,University of Richmond,-1.0,/swimmer/395221,
Leah Riley,George Mason,-1.0,/swimmer/479224,
Lauren Payton,Saint Louis University,-1.0,/swimmer/401349,
Kelly Malyszka,University of Massachusetts (Amherst),-1.0,/swimmer/329450,
Rachel Kimmel,St Bonaventure University,-1.0,/swimmer/516774,
Delaney Isakson,Saint Louis University,-1.0,,
Claire O'Shaughnessy,University of Richmond,-1.0,,
Courtney Sicinski,George Washington University,-1.0,/swimmer/458464,
Andrea Ho,George Washington University,-1.0,,
Emma Menzer,Duquesne,-1.0,/swimmer/404240,
Bethan Thomas,St Bonaventure University,-1.0,,
Maria Mangini,St Bonaventure University,-1.0,/swimmer/611653,
Laura Hodge,George Mason,-1.0,/swimmer/394321,
Erin McCarthy,George Washington University,14.15,/swimmer/372087,
Sarah Helen Shepherd,Davidson,-1.0,,
Andrea Moussier,George Washington University,-1.0,/swimmer/450606,
Jane Denenberg,University of Massachusetts (Amherst),-1.0,/swimmer/356684,
Kaelyn Dougherty,La Salle,-1.0,/swimmer/401603,
Mia McKinley,George Mason,-1.0,/swimmer/404678,
Payton Rayko,Duquesne,-1.0,/swimmer/623505,
Virginia Gilliland,Davidson,-1.0,/swimmer/356738,
Lila McGrath,Davidson,-1.0,/swimmer/493824,
Amanda Pyle,Fordham,-1.0,/swimmer/1184228,
Hannah Milikich,George Mason,-1.0,/swimmer/559805,
Sophie McKinley,George Mason,-1.0,/swimmer/403041,
Annie McNenny,George Mason,-1.0,/swimmer/403424,
Jenna Miller,University of Richmond,-1.0,/swimmer/359016,
Summer Pierce,University of Massachusetts (Amherst),-1.0,/swimmer/348338,
Olivia Hutton,University of Richmond,-1.0,/swimmer/489799,
Mia Flagiello,University of Massachusetts (Amherst),-1.0,/swimmer/400010,
Tenzin Nordon,University of Massachusetts (Amherst),-1.0,/swimmer/242144,
Kamryn Paige,St Bonaventure University,-1.0,/swimmer/348055,
Sophia Perez,Duquesne,33.02,/swimmer/375978,
Katie Mitchell,University of Massachusetts (Amherst),-1.0,NoMatch,
Brooke Kelley,University of Rhode Island,-1.0,/swimmer/255971,
Stine Petersen,George Washington University,-1.0,,
Sara Greene,University of Richmond,-1.0,/swimmer/417051,
Hannah Gould,Davidson,-1.0,/swimmer/455571,
Jenna Carastro,University of Richmond,-1.0,/swimmer/453681,
Chloe Lin,La Salle,-1.0,/swimmer/515370,
Shauna Killane,University of Rhode Island,-1.0,/swimmer/368244,
Bridget Semenuk,University of Texas,-1.0,/swimmer/653147,
Julia Cook,University of Texas,-1.0,/swimmer/593922,
Kelly Pash,University of Texas,-1.0,/swimmer/356932,
Kyla Leibel,University of Texas,-1.0,/swimmer/515134,
Emily Haimes,West Virginia University,-1.0,/swimmer/685339,
Dewi Blose,Kansas,-1.0,/swimmer/463884,
Autumn Looney,Kansas,-1.0,/swimmer/398850,
Claire Banic,Texas Christian University,-1.0,/swimmer/495107,
Lucia Simovicova,Texas Christian University,-1.0,/swimmer/451086,
Emma Bliss,West Virginia University,-1.0,/swimmer/503296,
Harna Minezawa,West Virginia University,-1.0,/swimmer/276231,
Sophia Goushchina,Iowa State,-1.0,/swimmer/433840,
Ginger Hansen,West Virginia University,-1.0,/swimmer/169416,
Emily Haan,Iowa State,-1.0,/swimmer/403435,
Martha Haas,Iowa State,-1.0,/swimmer/290382,
Greta Olsen,Kansas,-1.0,/swimmer/344556,
Zoe Woods,Texas Christian University,-1.0,/swimmer/272602,
Kaitlyn Witt,Kansas,-1.0,/swimmer/398844,
Morgan Despres,Texas Christian University,-1.0,/swimmer/422728,
Sarah Malloy,Texas Christian University,-1.0,/swimmer/404853,
Mackenzie Bravence,Kansas,-1.0,/swimmer/398862,
Paige Riekhof,Kansas,-1.0,/swimmer/409063,
Cassidy Coughlin,Texas Christian University,-1.0,/swimmer/345745,
Jacqueline McCutchan,West Virginia University,-1.0,/swimmer/615957,
Sally Clough,Texas Christian University,-1.0,/swimmer/338877,
Kate Steward,Kansas,-1.0,,
Lehr Thorson,Iowa State,-1.0,/swimmer/336391,
Meredith Bolinger,West Virginia University,-1.0,/swimmer/491469,
Mathilde Kaelbel,West Virginia University,-1.0,/swimmer/998572,
Anna Ellis,Iowa State,-1.0,/swimmer/290449,
Liz Richardson,Iowa State,-1.0,,
Tatum Peyerl,West Virginia University,-1.0,/swimmer/898688,
Megan Zartman,West Virginia University,-1.0,/swimmer/259145,
Lauren Beckish,West Virginia University,-1.0,/swimmer/357980,
Miranda Heckman,University of Texas,-1.0,/swimmer/377198,
Claire Campbell,Kansas,-1.0,/swimmer/423056,
Mary Smutny,University of Texas,-1.0,/swimmer/302482,
Reka Kovacs,West Virginia University,-1.0,NoMatch,
Marlene Hirschberg,Texas Christian University,-1.0,/swimmer/712685,
Trinity Kay,Iowa State,-1.0,,
Abigail Meder,Texas Christian University,-1.0,,
Katie Callahan,Kansas,-1.0,,
Megan Morris,Texas Christian University,14.93,/swimmer/167981,
Lisa Johnson,Texas Christian University,-1.0,/swimmer/434786,
Abigail Riggs,West Virginia University,-1.0,/swimmer/520195,
Lucia Rizzo,Iowa State,-1.0,/swimmer/290459,
Anne-elaine Tiller,West Virginia University,-1.0,/swimmer/494525,
Sheridan Schreiber,Texas Christian University,-1.0,/swimmer/382868,
Maddy Rundell,Iowa State,-1.0,,
Evie Pfeifer,University of Texas,-1.0,,
Dannie Dilsaver,Kansas,6.56,/swimmer/182700,
Amelie Lessing,Kansas,-1.0,/swimmer/289277,
Sarah Young,West Virginia University,-1.0,/swimmer/403943,
Hannah Morris,Texas Christian University,29.39,/swimmer/366589,
Jazlyn Horras,Iowa State,-1.0,/swimmer/272523,
Erin Downey,Kansas,-1.0,/swimmer/424416,
Emily Heymans,Iowa State,-1.0,/swimmer/505404,
Milly Routledge,Villanova University,15.91,/swimmer/431260,
Perri Stahl,Villanova University,-1.0,/swimmer/1280011,
Erin Merke,Xavier University,-1.0,/swimmer/506379,
Linnea Anderson,University of Connecticut,-1.0,/swimmer/358360,
Cornelia Jerresand,Seton Hall University,-1.0,/swimmer/1093064,
Charlotte Proceller,University of Connecticut,-1.0,/swimmer/402954,
Abbey Berloco,Villanova University,-1.0,/swimmer/395448,
Grace Ali,University of Connecticut,-1.0,/swimmer/406880,
Clare Bosse,Xavier University,-1.0,/swimmer/399959,
Taylor Patnode,Seton Hall University,-1.0,/swimmer/373915,
Abigail Roberts,Butler,-1.0,/swimmer/467012,
